Unnamed: 0,id,Book_length(mins)_avg,Book_length(mins)_overall,Price_avg,Price_overall,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Number_of_Books,Sort_Approch_Segment
10109,1440,1620.0,1620,8.0,8.0,0,,0.06,97.2,0,132,0,1,24
10110,1916,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,240,0,1,25
10111,2641,1620.0,1620,8.42,8.42,0,,0.21,340.2,0,44,0,1,18
10112,2768,1620.0,1620,8.0,8.0,1,8.5,0.0,0.0,0,0,1,1,8
10113,2803,324.0,324,8.0,8.0,0,,0.9,291.6,0,247,0,1,26
10114,3742,1620.0,1620,8.42,8.42,1,10.0,0.0,0.0,1,192,1,1,24
10115,3898,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,0,0,1,8
10116,4006,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,130,1,1,22
10117,4477,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,16,1,1,15
10118,4490,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10119,4566,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,193,0,1,24
10120,4851,1620.0,1620,8.0,8.0,0,,0.3,486.0,0,118,0,1,21
10121,4899,2160.0,2160,7.54,7.54,0,,0.0,0.0,0,0,0,1,8
10122,5238,1620.0,1620,9.87,9.87,0,,0.0,0.0,0,0,0,1,9
10123,5484,1620.0,1620,5.33,5.33,1,10.0,0.99,1603.8,1,44,0,1,16
10124,6112,1620.0,1620,5.65,5.65,0,,0.38,615.6,0,159,0,1,23
10125,6188,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10126,6444,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,10,0,1,15
10127,6548,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10128,6613,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10129,6633,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,5,0,1,14
10130,6837,2160.0,2160,8.11,8.11,0,,0.0,0.0,0,0,0,1,9
10131,7098,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10132,7117,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10133,7905,648.0,648,5.33,5.33,0,,0.0,0.0,0,16,0,1,13
10134,8112,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10135,8450,1620.0,1620,7.3,7.3,0,,0.09,145.8,0,24,0,1,17
10136,8627,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10137,8789,1188.0,1188,8.42,8.42,0,,0.0,0.0,0,0,0,1,9
10138,8961,1620.0,1620,8.42,8.42,0,,0.0,0.0,0,0,0,1,9
10139,9003,1620.0,1620,8.0,8.0,1,10.0,0.45,729.0,0,236,0,1,26
10140,9494,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10141,10087,1620.0,1620,5.33,5.33,0,,0.01,16.2,0,64,0,1,19
10142,10297,648.0,648,8.0,8.0,0,,0.09,58.32,0,35,0,1,17
10143,10689,1188.0,1188,8.0,8.0,0,,0.3,356.4,0,55,0,1,18
10144,10924,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10145,11015,1620.0,1620,8.0,8.0,1,10.0,0.5,810.0,0,174,0,1,24
10146,11550,2160.0,2160,7.3,7.3,0,,0.22,475.2,0,23,0,1,14
10147,12253,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10148,13004,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10149,13178,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,1,0,1,12
10150,13577,324.0,324,7.99,7.99,0,,0.0,0.0,0,0,0,1,8
10151,13730,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10152,14042,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10153,14087,1188.0,1188,8.42,8.42,0,,0.0,0.0,0,0,0,1,9
10154,14114,2160.0,2160,5.33,5.33,0,,0.63,1360.8,2,16,0,1,13
10155,14167,1620.0,1620,8.0,8.0,1,10.0,0.11,178.2,0,0,0,1,8
10156,14456,1620.0,1620,7.99,7.99,1,8.0,0.44,712.8,0,72,0,1,20
10157,14498,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,197,0,1,24
10158,14553,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10159,14723,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10160,14760,2160.0,2160,6.58,6.58,0,,0.0,0.0,0,121,0,1,20
10161,14998,1620.0,1620,8.0,8.0,1,5.0,0.0,0.0,0,0,1,1,8
10162,15562,1890.0,3780,8.0,16.0,0,,0.0,0.0,0,0,1,2,9
10163,15875,1620.0,1620,8.0,8.0,0,,0.03,48.6,0,132,0,1,24
10164,16476,1620.0,1620,8.0,8.0,0,,0.18,291.6,0,35,0,1,17
10165,16578,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0,0,0,1,7
10166,16860,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10167,17548,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10168,17813,324.0,324,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10169,17860,1620.0,1620,7.54,7.54,0,,0.0,0.0,0,0,0,1,8
10170,17985,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10171,18386,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10172,18387,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10173,18418,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10174,18434,648.0,648,8.0,8.0,1,8.0,0.68,440.64,0,16,0,1,15
10175,18760,1620.0,1620,8.11,8.11,1,8.0,0.99,1603.8,2,41,0,1,18
10176,19750,1620.0,1620,8.0,8.0,0,,0.11,178.2,0,2,0,1,12
10177,19923,1620.0,1620,8.26,8.26,1,10.0,0.12,194.4,0,1,0,1,12
10178,20243,2160.0,2160,5.33,5.33,0,,0.03,64.8,0,0,0,1,7
10179,20416,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10180,20772,1620.0,1620,8.0,8.0,1,10.0,0.99,1603.8,2,34,0,1,17
10181,21287,1620.0,1620,8.0,8.0,1,10.0,0.41,664.2,0,234,0,1,26
10182,21650,1188.0,1188,7.99,7.99,0,,0.38,451.44,0,236,0,1,26
10183,22118,1620.0,1620,8.0,8.0,0,,0.05,81.0,0,38,0,1,17
10184,22584,1620.0,1620,8.0,8.0,0,,0.09,145.8,0,14,0,1,15
10185,22651,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10186,22779,2160.0,2160,8.42,8.42,1,10.0,0.61,1317.6,0,164,0,1,24
10187,23091,648.0,648,8.0,8.0,0,,0.0,0.0,0,0,1,1,8
10188,23503,2160.0,2160,3.86,3.86,0,,0.0,0.0,0,26,0,1,16
10189,23575,1620.0,1620,8.0,8.0,0,,0.08,129.6,0,191,0,1,24
10190,23879,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10191,24101,2160.0,2160,5.53,5.53,0,,0.0,0.0,0,10,0,1,14
10192,24306,1620.0,1620,8.0,8.0,0,,0.32,518.4,0,35,0,1,17
10193,24478,1620.0,1620,8.0,8.0,0,,0.07,113.4,0,82,0,1,21
10194,24682,1620.0,1620,8.0,8.0,0,,0.97,1571.4,0,38,0,1,17
10195,24983,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,0,0,1,8
10196,25500,1620.0,1620,8.0,8.0,0,,0.22,356.4,0,81,0,1,21
10197,25758,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,0,0,1,8
10198,25796,1620.0,1620,8.0,8.0,0,,0.03,48.6,0,45,0,1,18
10199,25843,2160.0,2160,7.54,7.54,0,,0.17,367.2,0,40,0,1,17
10200,26174,1620.0,1620,8.0,8.0,0,,0.37,599.4,0,16,0,1,15
10201,26249,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,1,0,1,12
10202,26253,1620.0,1620,7.54,7.54,0,,0.0,0.0,0,118,1,1,20
10203,26724,1620.0,1620,8.0,8.0,1,10.0,0.41,664.2,0,52,0,1,18
10204,26758,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,17,0,1,13
10205,26963,2160.0,2160,9.87,9.87,1,10.0,0.0,0.0,0,66,1,1,21
10206,26993,1620.0,1620,5.33,5.33,0,,0.02,32.4,0,196,0,1,23
10207,27269,1188.0,1188,8.11,8.11,1,9.0,0.03,35.64,0,14,0,1,15
10208,27414,1620.0,1620,8.0,8.0,0,,0.03,48.6,0,137,0,1,24
10209,27921,2160.0,2160,7.54,7.54,0,,0.0,0.0,0,0,0,1,8
10210,28218,1620.0,1620,8.0,8.0,0,,0.59,955.8,3,10,0,1,15
10211,28242,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10212,28361,324.0,324,7.99,7.99,0,,0.0,0.0,0,0,1,1,8
10213,28590,1080.0,1080,9.87,9.87,0,,0.93,1004.4,1,192,0,1,24
10214,28760,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10215,29046,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10216,29299,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10217,29388,1188.0,1188,7.99,7.99,0,,0.0,0.0,0,0,1,1,8
10218,29507,1620.0,1620,7.99,7.99,1,10.0,0.51,826.2,0,51,0,1,17
10219,29920,648.0,648,8.0,8.0,1,10.0,1.0,648.0,0,24,0,1,17
10220,30075,2160.0,2160,5.33,5.33,0,,0.24,518.4,0,113,0,1,19
10221,30105,2160.0,2160,9.87,9.87,0,,0.0,0.0,0,0,0,1,9
10222,30562,1620.0,1620,7.99,7.99,0,,0.04,64.8,0,218,0,1,26
10223,30720,1890.0,3780,8.42,16.83,1,7.5,0.0,0.0,1,183,1,2,27
10224,30743,324.0,324,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10225,31014,2160.0,2160,8.42,8.42,0,,0.02,43.2,0,169,0,1,24
10226,31023,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10227,31025,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10228,31080,1620.0,1620,8.0,8.0,0,,0.05,81.0,0,165,0,1,24
10229,31186,1620.0,1620,8.0,8.0,0,,0.11,178.2,0,0,0,1,8
10230,31213,1620.0,1620,5.33,5.33,0,,0.09,145.8,0,20,0,1,13
10231,31929,1620.0,1620,7.54,7.54,0,,0.0,0.0,0,0,0,1,8
10232,32373,648.0,648,7.3,7.3,0,,0.0,0.0,0,0,0,1,8
10233,32508,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,10,0,1,15
10234,32622,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,1,1,8
10235,33078,1620.0,1620,8.0,8.0,0,,0.35,567.0,0,0,0,1,8
10236,33312,1620.0,1620,8.0,8.0,1,7.0,0.35,567.0,0,22,0,1,15
10237,33342,2160.0,2160,8.0,8.0,0,,0.33,712.8,0,88,0,1,21
10238,33444,1620.0,1620,8.0,8.0,0,,0.21,340.2,0,137,0,1,24
10239,257,1620.0,1620,7.99,7.99,1,10.0,0.99,1603.8,2,41,0,1,17
10240,1521,1620.0,1620,7.99,7.99,0,,0.2,324.0,0,8,0,1,14
10241,1585,1620.0,1620,5.33,5.33,1,10.0,0.43,696.6,1,6,0,1,13
10242,2708,1080.0,1080,8.0,8.0,0,,0.33,356.4,0,24,0,1,17
10243,3100,1188.0,1188,8.0,8.0,0,,0.18,213.84,0,181,0,1,24
10244,3246,1620.0,1620,8.0,8.0,0,,0.13,210.6,0,0,0,1,8
10245,4700,2160.0,2160,8.0,8.0,0,,0.03,64.8,0,220,0,1,26
10246,4869,1620.0,1620,8.0,8.0,0,,0.1,162.0,0,12,0,1,15
10247,7135,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,7,0,1,15
10248,7567,2160.0,2160,8.0,8.0,0,,0.3,648.0,0,140,0,1,24
10249,8934,1620.0,1620,3.86,3.86,0,,0.06,97.2,0,21,0,1,13
10250,9447,1620.0,1620,8.0,8.0,0,,0.66,1069.2,0,53,0,1,18
10251,9552,1620.0,1620,8.0,8.0,0,,0.13,210.6,0,0,0,1,8
10252,9768,1134.0,2268,8.51,17.03,1,10.0,0.0,0.0,0,93,1,2,27
10253,10827,1620.0,1620,8.42,8.42,0,,0.22,356.4,0,97,0,1,21
10254,10849,1620.0,1620,7.3,7.3,1,10.0,0.55,891.0,0,99,0,1,20
10255,11203,2160.0,2160,8.0,8.0,1,9.0,0.42,907.2,0,102,0,1,21
10256,12558,2160.0,2160,8.0,8.0,0,,0.24,518.4,0,55,0,1,18
10257,12852,1620.0,1620,5.33,5.33,0,,0.01,16.2,0,2,0,1,11
10258,13482,1620.0,1620,8.0,8.0,1,10.0,0.2,324.0,0,0,0,1,8
10259,13666,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,52,0,1,18
10260,13789,1620.0,1620,8.0,8.0,0,,0.44,712.8,0,120,0,1,21
10261,15858,1620.0,1620,8.0,8.0,1,10.0,0.09,145.8,0,5,0,1,14
10262,17217,1620.0,1620,8.42,8.42,0,,0.33,534.6,0,13,0,1,15
10263,17442,1620.0,1620,8.0,8.0,0,,0.05,81.0,0,10,0,1,15
10264,17611,2160.0,2160,9.87,9.87,0,,0.04,86.4,0,41,0,1,18
10265,19860,1620.0,1620,8.0,8.0,1,10.0,0.3,486.0,0,60,0,1,20
10266,19928,2160.0,2160,7.54,7.54,0,,0.02,43.2,0,136,0,1,23
10267,19984,1620.0,1620,9.87,9.87,1,10.0,0.0,0.0,0,230,1,1,27
10268,20087,1620.0,1620,8.0,8.0,0,,0.28,453.6,0,121,0,1,21
10269,20335,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,20,0,1,15
10270,20891,1620.0,1620,84.16,84.16,1,10.0,0.88,1425.6,0,142,0,1,24
10271,21096,1620.0,1620,5.95,5.95,1,9.0,0.25,405.0,0,71,0,1,20
10272,21693,648.0,648,5.33,5.33,0,,0.0,0.0,0,55,1,1,16
10273,22108,1620.0,1620,8.0,8.0,1,10.0,0.07,113.4,0,21,0,1,15
10274,22321,2160.0,2160,5.33,5.33,0,,0.06,129.6,0,7,0,1,13
10275,24087,1620.0,1620,8.0,8.0,1,10.0,0.24,388.8,0,171,0,1,24
10276,24335,2160.0,2160,5.33,5.33,0,,0.83,1792.8,1,52,0,1,16
10277,24427,2160.0,2160,5.33,5.33,0,,0.32,691.2,0,196,0,1,23
10278,25148,1620.0,1620,9.87,9.87,1,9.0,1.0,1620.0,0,225,0,1,27
10279,25847,1620.0,1620,9.53,9.53,0,,0.76,1231.2,0,56,0,1,18
10280,26511,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,229,0,1,26
10281,27692,1188.0,1188,8.0,8.0,0,,0.02,23.76,0,136,0,1,24
10282,27789,648.0,648,5.33,5.33,1,10.0,0.95,615.6,0,9,0,1,13
10283,29239,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,13,0,1,15
10284,29292,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,5,0,1,14
10285,29693,1620.0,1620,7.99,7.99,0,,0.0,0.0,0,242,0,1,26
10286,29831,1620.0,1620,8.0,8.0,1,10.0,0.99,1603.8,0,2,0,1,12
10287,30055,1188.0,1188,7.99,7.99,0,,0.06,71.28,0,16,0,1,14
10288,30078,1620.0,1620,9.87,9.87,0,,0.35,567.0,0,35,0,1,18
10289,30476,2160.0,2160,8.42,8.42,0,,0.12,259.2,0,225,0,1,27
10290,30574,1620.0,1620,6.58,6.58,0,,0.0,0.0,0,5,1,1,14
10291,31313,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,146,0,1,24
10292,31326,1620.0,1620,8.0,8.0,0,,0.51,826.2,0,112,0,1,21
10293,31941,1620.0,1620,7.54,7.54,0,,0.46,745.2,0,1,0,1,11
10294,32002,1620.0,1620,4.46,4.46,0,,0.04,64.8,0,246,0,1,25
10295,32008,1620.0,1620,5.33,5.33,1,9.0,0.41,664.2,0,212,0,1,25
10296,32546,1620.0,1620,8.42,8.42,0,,0.33,534.6,0,2,0,1,12
10297,2850,648.0,648,8.0,8.0,0,,0.0,0.0,0,38,0,1,17
10298,3300,1620.0,1620,8.0,8.0,0,,0.12,194.4,0,177,0,1,24
10299,4530,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,40,0,1,17
10300,5223,648.0,648,8.0,8.0,1,7.0,0.2,129.6,0,5,0,1,14
10301,6270,1620.0,1620,8.0,8.0,1,10.0,0.46,745.2,0,44,0,1,18
10302,8555,2160.0,2160,8.0,8.0,0,,0.07,151.2,0,140,0,1,24
10303,8872,2160.0,2160,10.13,10.13,0,,0.06,129.6,0,139,0,1,24
10304,9818,1188.0,1188,8.0,8.0,1,6.0,0.45,534.6,0,228,0,1,26
10305,10964,648.0,648,4.1,4.1,0,,0.45,291.6,0,75,0,1,19
10306,12121,1620.0,1620,8.0,8.0,1,9.0,0.4,648.0,0,187,0,1,24
10307,12356,648.0,648,8.0,8.0,0,,0.39,252.72,0,91,0,1,21
10308,13860,2160.0,2160,8.0,8.0,1,7.0,0.26,561.6,0,120,0,1,21
10309,14211,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0,104,1,1,19
10310,14417,1620.0,1620,8.0,8.0,1,10.0,0.22,356.4,0,230,0,1,26
10311,14441,2160.0,2160,8.0,8.0,0,,0.02,43.2,0,1,0,1,12
10312,15423,1188.0,1188,5.53,5.53,1,9.0,0.21,249.48,0,142,0,1,23
10313,15798,2160.0,2160,8.0,8.0,0,,0.02,43.2,0,85,0,1,21
10314,16089,1620.0,1620,7.3,7.3,1,10.0,0.54,874.8,0,162,0,1,23
10315,16945,1620.0,1620,8.0,8.0,0,,0.09,145.8,0,9,0,1,15
10316,17013,1188.0,1188,8.0,8.0,1,10.0,0.06,71.28,0,231,0,1,26
10317,18634,1080.0,2160,5.25,10.49,1,8.0,0.0,0.0,0,18,1,2,18
10318,19411,1620.0,1620,9.87,9.87,0,,0.0,0.0,0,21,0,1,15
10319,21060,1620.0,1620,7.54,7.54,0,,0.05,81.0,0,0,0,1,8
10320,21069,2160.0,2160,7.54,7.54,0,,0.0,0.0,0,243,0,1,26
10321,22890,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,21,1,1,15
10322,23126,1620.0,1620,8.0,8.0,0,,0.11,178.2,0,158,0,1,24
10323,24549,1188.0,1188,8.0,8.0,1,10.0,0.33,392.04,0,230,0,1,26
10324,25640,2160.0,2160,10.13,10.13,0,,0.04,86.4,0,61,0,1,21
10325,26147,2160.0,2160,10.13,10.13,0,,0.02,43.2,0,3,0,1,12
10326,27339,2160.0,2160,5.33,5.33,1,10.0,0.44,950.4,0,3,0,1,11
10327,27803,1620.0,1620,5.33,5.33,1,8.0,0.0,0.0,0,0,1,1,7
10328,29100,2160.0,2160,8.0,8.0,1,9.0,0.28,604.8,0,58,0,1,20
10329,29927,1620.0,1620,8.42,8.42,1,9.0,0.22,356.4,0,13,0,1,15
10330,31063,1620.0,1620,5.33,5.33,0,,0.05,81.0,0,2,0,1,11
10331,31169,2160.0,2160,5.95,5.95,0,,0.08,172.8,0,246,0,1,26
10332,32492,1620.0,1620,6.58,6.58,1,9.0,0.1,162.0,0,165,0,1,23
10333,258,2160.0,2160,8.0,8.0,0,,0.01,21.6,0,96,0,1,21
10334,398,2160.0,2160,8.0,8.0,1,8.0,0.38,820.8,0,28,0,1,17
10335,492,1620.0,1620,5.33,5.33,0,,0.73,1182.6,1,243,0,1,25
10336,823,1620.0,1620,6.7,6.7,1,10.0,0.0,0.0,2,57,1,1,17
10337,1373,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10338,2061,2160.0,2160,8.0,8.0,0,,0.11,237.6,0,5,0,1,14
10339,2787,1620.0,1620,8.0,8.0,1,8.0,0.88,1425.6,0,203,0,1,24
10340,3637,1620.0,1620,7.99,7.99,1,8.0,0.09,145.8,0,56,0,1,17
10341,3711,648.0,648,8.0,8.0,0,,0.13,84.24,0,0,0,1,8
10342,4002,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,1,1,8
10343,4813,1620.0,1620,6.23,6.23,0,,0.59,955.8,1,129,0,1,23
10344,6622,648.0,648,7.99,7.99,0,,0.43,278.64,0,164,0,1,24
10345,6800,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,82,1,1,21
10346,6975,2160.0,2160,8.0,8.0,0,,0.26,561.6,0,0,0,1,8
10347,7196,1080.0,1080,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10348,7911,2160.0,2160,5.77,5.77,0,,0.02,43.2,0,0,0,1,8
10349,9710,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0,81,1,1,19
10350,9741,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,0,1,1,9
10351,9753,1620.0,1620,10.13,10.13,1,8.0,0.23,372.6,0,69,0,1,21
10352,10404,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10353,10560,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10354,11668,648.0,648,8.0,8.0,0,,0.67,434.16,0,120,0,1,21
10355,12375,1188.0,1188,8.0,8.0,0,,0.03,35.64,0,206,0,1,24
10356,12622,324.0,324,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10357,13452,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,178,0,1,24
10358,13951,1080.0,1080,8.42,8.42,0,,0.1,108.0,0,0,0,1,9
10359,14160,2160.0,2160,10.13,10.13,1,8.0,0.21,453.6,0,2,0,1,12
10360,14904,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10361,15293,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,123,0,1,21
10362,15823,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10363,16174,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,181,0,1,24
10364,16765,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10365,16825,324.0,324,5.33,5.33,0,,0.5,162.0,0,14,0,1,13
10366,17724,1620.0,1620,8.0,8.0,0,,0.22,356.4,0,12,0,1,15
10367,17739,648.0,648,5.61,5.61,0,,0.0,0.0,0,71,0,1,20
10368,18040,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,10,0,1,13
10369,19819,1188.0,1188,7.99,7.99,0,,0.0,0.0,0,120,0,1,20
10370,20134,1620.0,1620,8.0,8.0,0,,0.21,340.2,0,6,0,1,14
10371,20355,1188.0,1188,7.99,7.99,0,,0.06,71.28,0,25,0,1,17
10372,20497,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,1,1,7
10373,20767,1620.0,1620,8.0,8.0,0,,0.14,226.8,0,240,0,1,26
10374,21142,1620.0,3240,7.99,15.99,0,,0.0,0.0,0,107,1,2,27
10375,21355,2160.0,2160,7.54,7.54,1,10.0,0.05,108.0,0,35,0,1,17
10376,21639,1620.0,1620,8.0,8.0,1,10.0,0.3,486.0,0,27,0,1,17
10377,25028,2160.0,2160,8.0,8.0,1,9.0,0.0,0.0,0,95,1,1,21
10378,26719,2160.0,2160,5.33,5.33,0,,0.32,691.2,0,123,0,1,20
10379,27171,1890.0,3780,8.0,16.0,0,,0.0,0.0,0,0,1,2,9
10380,27184,2160.0,2160,8.0,8.0,0,,0.82,1771.2,0,7,0,1,15
10381,27393,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,140,0,1,24
10382,27601,540.0,540,10.13,10.13,1,4.0,0.8,432.0,0,26,0,1,18
10383,27863,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10384,28077,1620.0,1620,7.99,7.99,0,,0.0,0.0,0,0,1,1,8
10385,28317,1620.0,1620,5.95,5.95,0,,0.0,0.0,0,0,0,1,8
10386,28738,1656.0,4968,8.0,24.0,0,,0.0,0.0,0,217,1,3,27
10387,28937,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10388,29266,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10389,29363,1620.0,1620,8.0,8.0,0,,0.5,810.0,0,10,0,1,15
10390,30555,1080.0,1080,5.33,5.33,0,,0.16,172.8,0,4,0,1,11
10391,30691,1620.0,1620,5.33,5.33,1,10.0,0.48,777.6,0,22,0,1,14
10392,30925,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,207,0,1,24
10393,31595,1890.0,3780,5.61,11.22,1,8.33,0.0,0.0,0,211,1,2,27
10394,32616,2160.0,2160,5.33,5.33,1,7.0,0.26,561.6,0,34,0,1,16
10395,33302,1620.0,1620,5.95,5.95,0,,0.2,324.0,0,9,0,1,14
10396,23,2160.0,2160,8.0,8.0,0,,0.03,64.8,0,38,0,1,17
10397,29,1188.0,1188,7.99,7.99,0,,0.0,0.0,0,6,0,1,14
10398,1812,1620.0,1620,8.0,8.0,1,8.0,0.32,518.4,0,14,0,1,15
10399,2262,648.0,648,8.0,8.0,0,,0.17,110.16,0,3,0,1,12
10400,2332,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10401,2532,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10402,3481,1620.0,1620,5.33,5.33,0,,0.24,388.8,0,18,0,1,13
10403,3726,648.0,648,5.33,5.33,1,10.0,0.0,0.0,0,1,0,1,10
10404,3765,2160.0,2160,6.58,6.58,0,,0.0,0.0,0,0,0,1,8
10405,4804,2160.0,2160,6.23,6.23,0,,0.0,0.0,0,0,0,1,8
10406,4821,1620.0,1620,5.33,5.33,0,,0.35,567.0,0,69,0,1,19
10407,4948,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,12,0,1,15
10408,5083,2160.0,2160,8.0,8.0,1,10.0,1.0,2160.0,4,113,0,1,21
10409,5103,1188.0,1188,8.0,8.0,0,,0.0,0.0,0,0,1,1,8
10410,6180,2160.0,2160,5.33,5.33,0,,0.2,432.0,0,179,0,1,22
10411,7714,1620.0,1620,5.33,5.33,0,,0.19,307.8,0,222,0,1,25
10412,7898,1188.0,1188,9.87,9.87,0,,0.11,130.68,0,2,0,1,12
10413,8623,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10414,9474,2160.0,2160,8.0,8.0,0,,0.02,43.2,0,6,0,1,14
10415,9973,2160.0,2160,8.0,8.0,1,10.0,0.04,86.4,0,55,0,1,18
10416,10917,2160.0,2160,8.42,8.42,0,,0.27,583.2,0,67,0,1,21
10417,11026,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10418,11616,2160.0,2160,8.0,8.0,0,,0.07,151.2,0,225,0,1,26
10419,12952,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10420,13469,2160.0,2160,5.33,5.33,1,10.0,0.03,64.8,0,5,0,1,13
10421,13721,324.0,324,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10422,13843,1620.0,1620,7.54,7.54,0,,0.0,0.0,0,0,0,1,8
10423,14852,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,8
10424,16840,1620.0,1620,8.0,8.0,0,,0.07,113.4,0,1,0,1,12
10425,17102,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
10426,17661,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,7
